School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
The King's College,NY,Private NonProfit,100.0,120228.0,432.0,58695.0,50.35,39.48,62.6,True,1265.0,630.0,690.0,640.0,75.6,,,,0.11574074074074074,0.18518518518518517,39600.0,
Chamberlain University-Illinois,IL,Private ForProfit,12.21,88236.0,14471.0,34316.0,57.14,91.67,60.0,True,,,,,91.2,818999.9999999999,0.02321885149609564,0.04236058323543639,0.12134614055697603,0.116439776103932,69800.0,60400.0
Chamberlain University-Ohio,OH,Private ForProfit,12.04,89988.0,741.0,35261.0,50.0,67.74,63.63999999999999,True,,,,,91.2,818999.9999999999,0.4534412955465587,0.8272604588394062,2.3697705802968962,2.2739541160593792,69800.0,60400.0
Chamberlain University-Arizona,AZ,Private ForProfit,12.35,87732.0,725.0,33769.0,50.0,62.5,80.0,True,,,,,91.2,818999.9999999999,0.463448275862069,0.8455172413793104,2.4220689655172416,2.3241379310344827,69800.0,60400.0
Ottawa University-Online,KS,Private NonProfit,100.0,87480.0,139.0,,,,,True,,,,,70.19999999999999,774000.0000000001,2.6115107913669067,1.8345323741007193,4.0647482014388485,1.8776978417266188,41600.0,48100.0
Taft University System,CO,Private ForProfit,15.87,144936.0,2.0,,,,,True,,,,,,,,,,,,
Aspen University,AZ,Private ForProfit,100.0,63444.0,6373.0,16125.0,,,60.56,True,,,,,,,,,,,,
Denver College of Nursing,CO,Private ForProfit,16.13,74892.0,1022.0,,,,,True,,,,,91.4,,0.015655577299412915,,0.16634050880626222,0.07827788649706457,58000.0,
Yeshiva of Machzikai Hadas,NY,Private NonProfit,76.0,25176.0,457.0,28660.0,50.0,78.48,100.0,False,,,,,8.1,,0.09846827133479212,,0.087527352297593,,17000.0,
The Chicago School of Professional Psychology at Los Angeles,CA,Private NonProfit,90.38,93660.0,182.0,,,24.41,,True,,,,,,,1.39010989010989,0.09340659340659341,3.3516483516483517,0.1813186813186813,,
Providence Christian College,CA,Private NonProfit,41.18,67044.0,121.0,48917.0,29.17,41.94,48.57,False,,,,,,,,,,,,
Polytechnic University of Puerto Rico-Miami,FL,Private NonProfit,,44832.0,80.0,29670.0,100.0,,100.0,False,,,,,41.8,548000.0,12.45,0.6625,8.15,0.6125,26600.0,36300.0
Polytechnic University of Puerto Rico-Orlando,FL,Private NonProfit,38.18,61464.0,172.0,22583.0,100.0,,62.5,False,,,,,41.8,548000.0,5.790697674418604,0.3081395348837209,3.7906976744186047,0.28488372093023256,26600.0,36300.0
Strayer University-West Virginia,WV,Private ForProfit,11.76,154932.0,307.0,,,,,True,,,,,66.7,785000.0,19.661237785016286,3.586319218241042,38.34201954397394,2.8631921824104234,38400.0,53500.0
University of Minnesota-Rochester,MN,Public,100.0,82500.0,614.0,25495.0,54.46,73.75,80.28,True,1152.0,643.0,688.0,630.0,77.5,844000.0,3.701954397394137,6.026058631921824,3.498371335504886,5.931596091205212,46000.0,61200.0
Chamberlain University-Florida,FL,Private ForProfit,11.85,91392.0,1084.0,,0.0,100.0,0.0,True,,,,,91.2,818999.9999999999,0.30996309963099633,0.5654981549815498,1.6199261992619927,1.5544280442804428,69800.0,60400.0
Horizon University,IN,Private NonProfit,,,39.0,,,,,False,,,,,,,,,0.5128205128205128,,,
Pacific Rim Christian University,HI,Private NonProfit,,,120.0,23131.0,25.0,60.0,60.0,False,,,,,,547000.0,,,0.2,,,31100.0
City Vision University,MO,Private NonProfit,,,99.0,,50.0,,,True,,,,,,,,,,,,
Ascent College,VA,Private NonProfit,,,35.0,,66.67,,100.0,True,,,,,,,,,,,,
West Coast University-Orange County,CA,Private ForProfit,18.88,103788.0,2990.0,41865.0,57.14,,58.330000000000005,True,,,,,89.4,786000.0000000001,0.10066889632107023,0.06421404682274247,0.31906354515050167,0.20735785953177258,71900.0,67700.0
West Coast University-Ontario,CA,Private ForProfit,15.09,100380.0,2408.0,51161.0,72.72999999999999,,88.89,True,,,,,89.4,786000.0000000001,0.125,0.07973421926910298,0.3961794019933555,0.2574750830564784,71900.0,67700.0
The Art Institute of Virginia Beach,VA,Private ForProfit,,57504.0,215.0,30201.0,50.0,,66.67,True,,,,,46.7,595000.0,8.283720930232558,3.572093023255814,17.293023255813953,3.9348837209302325,27100.0,36000.0
Strayer University-Arkansas,AR,Private ForProfit,11.76,154932.0,407.0,,100.0,,,True,,,,,66.7,785000.0,14.83046683046683,2.705159705159705,28.921375921375923,2.1597051597051595,38400.0,53500.0
Strayer University-Georgia,GA,Private ForProfit,11.63,85284.0,6534.0,28284.0,0.0,,36.36,True,,,,,66.7,785000.0,0.9237832874196511,0.1685032139577594,1.8014998469543924,0.13452708907254363,38400.0,53500.0
Strayer University-Mississippi,MS,Private ForProfit,11.76,154932.0,524.0,,,,,True,,,,,66.7,785000.0,11.51908396946565,2.101145038167939,22.463740458015266,1.6774809160305344,38400.0,53500.0
Strayer University-South Carolina,SC,Private ForProfit,11.65,82632.0,2459.0,28284.0,50.0,,100.0,True,,,,,66.7,785000.0,2.4546563643757624,0.447742984953233,4.786905246034974,0.3574623830825539,38400.0,53500.0
Strayer University-Texas,TX,Private ForProfit,11.67,88536.0,3089.0,28284.0,0.0,,33.33,True,,,,,66.7,785000.0,1.9540304305600518,0.35642602784072513,3.8106183230819037,0.28455810942052445,38400.0,53500.0
The Art Institute of San Antonio,TX,Private ForProfit,,,374.0,29968.0,21.37,,58.93000000000001,True,,,,,54.400000000000006,640000.0,1.6844919786096257,0.6229946524064172,5.775401069518717,1.4090909090909092,30400.0,39100.0
South University-Richmond,VA,Private ForProfit,40.3,78060.0,289.0,31674.0,18.75,,75.0,True,,,,,57.99999999999999,603000.0,12.8719723183391,1.8408304498269896,57.346020761245676,2.615916955017301,32500.0,40200.0
South University-Virginia Beach,VA,Private ForProfit,28.95,76704.0,324.0,31674.0,40.0,,50.0,True,,,,,57.99999999999999,603000.0,11.481481481481481,1.6419753086419753,51.151234567901234,2.3333333333333335,32500.0,40200.0
Compass College of Film and Media,MI,Private NonProfit,,51996.0,72.0,27000.0,78.38000000000001,21.31,72.72999999999999,False,1095.0,570.0,620.0,,,,,,0.4444444444444444,,,
Touro University Worldwide,CA,Private NonProfit,10.32,71988.0,494.0,27335.0,33.33,,75.0,True,,,,,,,,,,,,
Touro University Nevada,NV,Private NonProfit,95.16,111468.0,40.0,,,,,True,,,,,,,0.825,,0.825,,,
Herzing University-Kenosha,WI,Private NonProfit,48.48,82368.0,666.0,28529.0,50.0,91.4,75.0,True,,,,,56.6,733000.0,3.4744744744744747,0.43543543543543545,5.854354354354355,0.521021021021021,30100.0,41600.0
Texas A&M University-San Antonio,TX,Public,100.0,92544.0,6010.0,21104.0,,59.85,67.52,True,1022.0,540.0,580.0,,,,,,,,,
Strayer University-Global Region,DC,Private ForProfit,11.63,84504.0,7115.0,28284.0,0.0,,60.0,True,,,,,66.7,785000.0,0.8483485593815882,0.15474349964862966,1.6543921293042867,0.12354181307097681,38400.0,53500.0
Johnson & Wales University-Online,RI,Private NonProfit,100.0,95196.0,1314.0,25224.0,,36.49,50.0,True,,,,,60.9,707000.0,1.1986301369863013,0.974124809741248,1.2709284627092847,1.1156773211567732,33400.0,42200.0
Fairfax University of America,VA,Private NonProfit,13.16,79476.0,17.0,,16.669999999999998,,75.0,False,,,,,,,,,,,,
Chamberlain University-Virginia,VA,Private ForProfit,11.11,97488.0,622.0,,50.0,63.63999999999999,100.0,True,,,,,91.2,818999.9999999999,0.5401929260450161,0.9855305466237942,2.8231511254019295,2.7090032154340835,69800.0,60400.0
Manna University,NC,Private NonProfit,,14220.0,173.0,14977.0,90.0,100.0,100.0,True,,,,,,,,,,,,
Simmons College of Kentucky,KY,Private NonProfit,100.0,47964.0,139.0,15730.0,16.669999999999998,91.3,50.0,True,,,,,,,,,,,,
North American University,TX,Private NonProfit,50.0,52608.0,374.0,20685.0,53.010000000000005,,89.8,False,,,,,,,,,0.17914438502673796,,,
Keser Torah-Mayan Hatalmud,NJ,Private NonProfit,,38640.0,88.0,15550.0,0.0,93.75,85.71,False,,,,,,,,,,,,
Millennia Atlantic University,FL,Private ForProfit,,,82.0,,42.86,,80.0,True,,,,,,,,,,,,
John Paul the Great Catholic University,CA,Private NonProfit,36.0,88800.0,274.0,45863.0,56.36,76.77000000000001,70.27,True,1102.0,560.0,613.0,625.0,,,,,,0.08394160583941605,,
University of Connecticut-Hartford Campus,CT,Public,68.92,166908.0,1659.0,21187.0,58.95,96.16,85.25,True,1093.0,590.0,600.0,,,,0.16455696202531644,0.29053646775165765,0.16335141651597349,0.2911392405063291,,
Ottawa University-Surprise,AZ,Private NonProfit,100.0,74292.0,724.0,45139.0,,28.35,46.51,False,1081.0,480.0,511.0,,,,0.5013812154696132,0.35220994475138123,0.7803867403314917,0.36049723756906077,,
Chamberlain University-Missouri,MO,Private ForProfit,11.11,97488.0,466.0,26763.0,0.0,73.68,50.0,True,,,,,91.2,818999.9999999999,0.721030042918455,1.315450643776824,3.7682403433476397,3.61587982832618,69800.0,60400.0
Chamberlain University-Texas,TX,Private ForProfit,12.11,89004.0,1558.0,34047.0,100.0,86.21,60.0,True,,,,,91.2,818999.9999999999,0.21566110397946084,0.39345314505776635,1.1270860077021823,1.0815147625160462,69800.0,60400.0
Los Angeles Pacific University,CA,Private NonProfit,8.799999999999999,88884.0,1348.0,26995.0,33.33,,100.0,True,,,,,69.5,790000.0,,,,,48300.0,55900.0
South University-Savannah Online,GA,Private ForProfit,6.74,,3304.0,27732.0,3.47,,26.47,True,,,,,57.99999999999999,603000.0,1.12590799031477,0.16101694915254236,5.016041162227603,0.2288135593220339,32500.0,40200.0
Whitworth University-Adult Degree Programs,WA,Private NonProfit,100.0,28416.0,262.0,,,100.0,,True,,,,,64.9,770000.0,0.6755725190839694,1.286259541984733,0.7709923664122137,1.3396946564885497,37200.0,48000.0
Springfield College-Regional Online and Continuing Education,MA,Private NonProfit,100.0,98592.0,446.0,,,,,True,,,,,74.2,796000.0000000001,0.5381165919282511,0.2242152466367713,0.6345291479820628,0.2645739910313901,40700.0,48500.0
Catholic Distance University,WV,Private NonProfit,25.93,27648.0,70.0,,,,,True,,,,,,,,,,,,
Criswell College,TX,Private NonProfit,52.94,80220.0,158.0,23142.0,50.0,100.0,80.95,False,1040.0,545.0,595.0,,,,,,0.12025316455696203,,,
Beverly Hills Design Institute,CA,Private ForProfit,,24996.0,14.0,39471.0,0.0,50.0,100.0,True,,,,,,,,,,,,
Chamberlain University-Georgia,GA,Private ForProfit,12.04,89988.0,1330.0,38903.0,33.33,35.29,100.0,True,,,,,91.2,818999.9999999999,0.25263157894736843,0.46090225563909776,1.3203007518796992,1.2669172932330828,69800.0,60400.0
Chamberlain University-Indiana,IN,Private ForProfit,11.11,97488.0,275.0,26763.0,0.0,52.94,50.0,True,,,,,91.2,818999.9999999999,1.221818181818182,2.229090909090909,6.385454545454546,6.127272727272727,69800.0,60400.0
Bais HaMedrash and Mesivta of Baltimore,MD,Private NonProfit,,53820.0,60.0,22350.0,50.0,100.0,83.33,False,,,,,,,,,,,,
Yeshiva Gedolah Zichron Leyma,NJ,Private NonProfit,,29760.0,33.0,16750.0,16.669999999999998,78.57,50.0,False,,,,,,,,,,,,
Be'er Yaakov Talmudic Seminary,NY,Private NonProfit,57.14,19836.0,565.0,17120.0,45.45,,97.9,False,,,,,,,,,0.13097345132743363,,,
Colorado State University-Global Campus,CO,Public,25.51,58752.0,7528.0,18869.0,,98.26,47.06,True,1052.0,550.0,620.0,,,,,,0.020456960680127523,0.020324123273113708,,
West Coast University-Dallas,TX,Private ForProfit,25.56,88980.0,1182.0,27991.0,100.0,,0.0,True,,,,,89.4,786000.0000000001,0.2546531302876481,0.16243654822335024,0.8071065989847716,0.5245346869712352,71900.0,67700.0
South University-Austin,TX,Private ForProfit,28.07,76380.0,399.0,29177.0,0.0,,28.57,True,,,,,57.99999999999999,603000.0,9.323308270676693,1.3333333333333333,41.53634085213032,1.894736842105263,32500.0,40200.0
Warner Pacific University Professional and Graduate Studies,OR,Private NonProfit,,,281.0,21072.0,25.0,,,True,,,,,71.89999999999999,696999.9999999999,0.7117437722419929,0.45907473309608543,1.4839857651245552,0.6263345195729537,43000.0,45200.0
Florida Institute of Technology-Online,FL,Private NonProfit,100.0,96756.0,1100.0,29005.0,,100.0,31.58,True,,,,,73.1,856000.0,0.22363636363636363,0.2790909090909091,1.8136363636363637,0.32181818181818184,46900.0,61200.0
California Miramar University,CA,Private ForProfit,,37500.0,91.0,20578.0,,58.330000000000005,85.71,False,,,,,,,,,,,,
Gemini School of Visual Arts & Communication,TX,Private ForProfit,,47880.0,7.0,,100.0,25.0,100.0,False,,,,,,,,,,,,
Midwives College of Utah,UT,Private NonProfit,,49896.0,232.0,24516.0,66.67,100.0,66.67,True,,,,,,,,,,,,
Grace Mission University,CA,Private NonProfit,,49248.0,88.0,18621.0,58.81999999999999,50.0,85.71,True,,,,,,,,,,,,
Mid-South Christian College,TN,Private NonProfit,37.5,38328.0,22.0,,66.67,100.0,100.0,False,,,,,,,,,,,,
Grace School of Theology,TX,Private NonProfit,40.0,68856.0,163.0,,,,,False,,,,,,,,,,,,
Yeshiva Gedolah Kesser Torah,NY,Private NonProfit,,30672.0,85.0,19300.0,54.55,39.62,87.5,False,,,,,,,,,,,,
Yeshiva Yesodei Hatorah,NJ,Private NonProfit,73.33,44256.0,52.0,18800.0,31.82,56.67,39.290000000000006,False,,,,,,,,,,,,
Augusta University,GA,Public,71.41,107280.0,5322.0,20115.0,46.760000000000005,82.88,73.58,True,1121.0,590.0,620.0,,85.8,851000.0,0.17643742953776775,0.05298759864712514,0.16816986095452838,0.07271702367531004,52300.0,70600.0
Middle Georgia State University,GA,Public,81.28,81456.0,7380.0,15822.0,22.66,99.32,59.4,True,,,,,50.0,639000.0,0.3056910569105691,0.04349593495934959,0.27289972899729,0.06124661246612466,29400.0,35000.0
Veritas Baptist College,IN,Private NonProfit,24.14,29856.0,164.0,11238.0,25.0,67.57,66.67,False,,,,,,,,,,,,
DeVry College of New York,NY,Private ForProfit,16.42,111564.0,874.0,37829.0,29.55,39.8,61.760000000000005,False,,,,,62.1,769000.0000000001,20.689931350114417,4.351258581235698,30.51029748283753,3.7643020594965675,37600.0,50300.0
DeVry University-Arizona,AZ,Private ForProfit,15.0,102072.0,178.0,35510.0,15.22,40.0,63.63999999999999,False,,,,,62.1,769000.0000000001,101.58988764044943,21.365168539325843,149.80898876404495,18.48314606741573,37600.0,50300.0
DeVry University-California,CA,Private ForProfit,12.8,100764.0,1611.0,35697.0,26.63,45.61,72.55,False,,,,,62.1,769000.0000000001,11.224705152079453,2.36064556176288,16.552451893234018,2.0422098075729362,37600.0,50300.0
DeVry University-Florida,FL,Private ForProfit,12.24,102288.0,515.0,37295.0,23.4,39.53,63.63999999999999,True,,,,,62.1,769000.0000000001,35.112621359223304,7.384466019417475,51.77864077669903,6.388349514563107,37600.0,50300.0
DeVry University-Georgia,GA,Private ForProfit,11.27,104832.0,850.0,34215.0,20.93,39.81,77.42,True,,,,,62.1,769000.0000000001,21.274117647058823,4.474117647058823,31.371764705882352,3.8705882352941177,37600.0,50300.0
DeVry University-Illinois,IL,Private ForProfit,5.19,96648.0,16965.0,35603.0,22.41,44.37,54.26,True,,,,,62.1,769000.0000000001,1.0659003831417624,0.2241674034777483,1.5718243442381374,0.19392867668729738,37600.0,50300.0
DeVry University-Nevada,NV,Private ForProfit,,,35.0,34274.0,33.33,,66.67,False,,,,,62.1,769000.0000000001,516.6571428571428,108.65714285714286,761.8857142857142,94.0,37600.0,50300.0
DeVry University-New Jersey,NJ,Private ForProfit,23.53,122868.0,169.0,29978.0,36.63,33.33,50.0,False,,,,,62.1,769000.0000000001,107.0,22.502958579881657,157.7869822485207,19.467455621301774,37600.0,50300.0
DeVry University-North Carolina,NC,Private ForProfit,,67956.0,24.0,,25.0,33.33,,False,,,,,62.1,769000.0000000001,753.4583333333334,158.45833333333334,1111.0833333333333,137.08333333333334,37600.0,50300.0
DeVry University-Ohio,OH,Private ForProfit,21.95,99660.0,380.0,34949.0,15.38,32.0,58.330000000000005,False,,,,,62.1,769000.0000000001,47.58684210526316,10.007894736842106,70.17368421052632,8.657894736842104,37600.0,50300.0
DeVry University-Texas,TX,Private ForProfit,24.62,94668.0,234.0,33151.0,5.88,50.0,57.14,False,,,,,62.1,769000.0000000001,77.27777777777777,16.252136752136753,113.95726495726495,14.05982905982906,37600.0,50300.0
DeVry University-Virginia,VA,Private ForProfit,9.68,100164.0,118.0,32209.0,25.0,66.67,66.67,False,,,,,62.1,769000.0000000001,153.24576271186442,32.228813559322035,225.98305084745763,27.88135593220339,37600.0,50300.0
University of North Georgia,GA,Public,75.17,84468.0,17341.0,16816.0,39.41,81.45,77.53999999999999,True,1097.0,580.0,600.0,,66.9,787000.0,0.07462084078196182,0.045153105357245836,0.1233492878150049,0.06723949022547719,37300.0,46200.0
Northeastern University Professional Programs,MA,Private NonProfit,11.0,101088.0,2004.0,,,,,True,,,,,84.5,876000.0,0.10878243512974052,0.36077844311377244,0.14870259481037923,0.38073852295409183,57800.0,74200.0
Florida Polytechnic University,FL,Public,80.67999999999999,107556.0,1290.0,21119.0,50.13,58.440000000000005,84.61999999999999,False,1314.0,690.0,680.0,,,,,,,,,
Antioch College,OH,Private NonProfit,95.24,78012.0,116.0,50383.0,66.10000000000001,84.57000000000001,71.43,True,1165.0,680.0,605.0,,,,,,,,,
Texas A&M University-Central Texas,TX,Public,57.67,95268.0,1885.0,11669.0,,92.45,,True,,,,,,,,,,,,
Arizona State University Digital Immersion,AZ,Public,66.62,117588.0,40275.0,,24.1,72.58,,True,,,,,72.8,801000.0000000001,0.14043451272501553,0.09296089385474861,0.17911855990068282,0.11247672253258846,42200.0,55500.0
Ana G. Mendez University,FL,Private NonProfit,,,1257.0,19627.0,,,70.0,True,,,,,,,,,,,,
University of Florida-Online,FL,Public,6.9,64740.0,3994.0,17148.0,75.0,62.39,67.44,True,1295.0,680.0,670.0,620.0,,,0.7135703555333,0.48522784176264394,0.6196795192789184,0.39609414121181774,47700.0,65700.0
University of Phoenix-Arizona,AZ,Private ForProfit,3.97,90948.0,66294.0,18562.0,11.52,,41.58,True,,,,,,,1.4405376052131416,0.24480345129272635,1.5887108938968835,0.11206142335656319,34200.0,54900.0
University of Phoenix-California,CA,Private ForProfit,3.43,250836.0,2363.0,18184.0,24.81,,33.33,False,,,,,,,40.41430385103682,6.867964451967837,44.57130765975455,3.143884892086331,34200.0,54900.0
University of Phoenix-Nevada,NV,Private ForProfit,,,127.0,,8.7,,,False,,,,,,,751.9606299212599,127.78740157480316,829.3070866141733,58.496062992125985,34200.0,54900.0
University of Phoenix-Texas,TX,Private ForProfit,2.33,,228.0,16367.0,12.5,,50.0,False,,,,,,,418.85526315789474,71.1798245614035,461.93859649122805,32.583333333333336,34200.0,54900.0
Rabbinical College Ohr Yisroel,NY,Private NonProfit,,42900.0,115.0,14850.0,41.18,,75.76,False,,,,,,,,,,,,
University of North Texas at Dallas,TX,Public,100.0,100452.0,3357.0,18930.0,36.52,92.99,70.77,True,956.0,510.0,460.0,470.0,,,,,,,39300.0,49300.0
West Coast University-Miami,FL,Private ForProfit,26.19,89232.0,1194.0,34417.0,0.0,,90.0,True,,,,,,,0.2520938023450586,0.16080402010050251,0.7989949748743719,0.5192629815745393,71900.0,67700.0
California Intercontinental University,CA,Private ForProfit,0.0,50004.0,161.0,,,,,True,,,,,,,,,,,,
American College of the Building Arts,SC,Private NonProfit,58.330000000000005,69732.0,93.0,37384.0,66.67,64.71000000000001,60.0,False,1139.0,633.0,593.0,,,,,,,,,
Atlantis University,FL,Private ForProfit,46.81,51996.0,121.0,24942.0,94.25,,94.23,False,,,,,,,,,,,,
Antioch University Online,OH,Private NonProfit,,77400.0,170.0,,,,,True,,,,,,,,,,,,
Bet Medrash Gadol Ateret Torah,NY,Private NonProfit,100.0,50028.0,142.0,16648.0,0.0,69.23,80.0,False,,,,,,,,,,,,
Yeshiva Ohr Yisrael,NY,Private NonProfit,,90348.0,36.0,13700.0,33.33,87.5,60.0,False,,,,,,,,,,,,
Yeshiva Sholom Shachna,NY,Private NonProfit,,66864.0,96.0,20232.0,3.45,100.0,80.0,False,,,,,,,,,,,,
Bethlehem College & Seminary,MN,Private NonProfit,85.71,64080.0,119.0,,83.33,,76.19,False,,,,,,,,,,,,
Beth Medrash Meor Yitzchok,NY,Private NonProfit,75.0,45108.0,187.0,20950.0,1.67,73.75,90.63,False,,,,,,,,,,,,
San Ignacio University,FL,Private ForProfit,5.63,,132.0,15520.0,62.5,,96.67,True,,,,,,,,,,,,
Bethany Global University,MN,Private NonProfit,16.669999999999998,59292.0,313.0,27284.0,55.56,86.59,64.18,True,,,,,,,,,,,,
California Jazz Conservatory,CA,Private NonProfit,,73920.0,35.0,,0.0,100.0,0.0,False,,,,,,,,,,,,
Kennesaw State University,GA,Public,64.48,97944.0,36284.0,25059.0,46.86,83.11,79.67999999999999,False,1117.0,590.0,610.0,570.0,,,0.06834968581192813,0.04682504685260721,0.09745342299636203,0.06151471723073531,,
